score	bar_type	drain_bar	drain_tot	strkm_bar	strkm_tot	upstr_bars	hydro_rof	struct_rof	geo_rof	unique_id	featureid
0.852	1	0.4302	13.3947	0.754484554	20.04152597	19	0.794234386	0.510851588	0.819160911	1813	201477790
0.7	1	0.3276	1.503	0.722070326	1.94546548	1	0.8123026	0.560773459	0.110879368	2461	201478516
0.37	1	0	1.2474	0.007881738	2.27620296	2	0.839822186	0.344381085	0.76332529	1808	201477720
0.666	1	0.9711	0.9711	0.723462924	0.723462924	0	0.202604619	0.874895253	0.979944976	2437	201478435
0.57	1	0.3033	0.3033	0.691636961	0.691636961	0	0.348535379	0.627589597	0.397213824	1971	201477880
0.556	1	0.1458	0.1458	0.277319196	0.277319196	0	0.095062587	0.049713323	0.707871268	1851	201477767
0.684	1	0.2727	0.2727	0.519406542	0.519406542	0	0.632396998	0.270836653	0.532637655	1913	201477818
0.706	1	0.0504	0.3231	0.273371654	0.792778197	1	0.092790395	0.096446354	0.485204021	1914	201477818
1	1	2.0097	231.8715	3.49941407	297.4436972	229	0.384520958	0.45723679	0.792885552	2212	201478184
0.601	1	0.0135	1.1655	0.110390501	1.301635242	1	0.761408317	0.082652899	0.782383569	2198	201478171
0.675	1	0.0738	2.6982	0.349539711	2.395654879	4	0.875807021	0.10173108	0.404166789	2581	201478570
0.678	1	1.9899	1.9899	1.412756683	1.412756683	0	0.910289888	0.429078724	0.274502627	2579	201478570
0.547	1	0.9162	0.9162	1.387879092	1.387879092	0	0.505811699	0.286054637	0.282184556	2157	201478123
0.654	1	0.4482	0.4653	0.474544837	0.564011632	2	0.055233661	0.342608259	0.755120448	2083	201478033
0.586	1	0.1665	1.4022	0.39949561	0.614086495	2	0.683841471	0.198817834	0.726928903	2684	201478692
0.679	1	0.0144	0.0171	0.0709172	0.089466795	1	0.029669407	0.935012225	0.174558469	2082	201478033
0.673	1	0.0027	0.0027	0.018549595	0.018549595	0	0.646659499	0.480900046	0.741449717	2081	201478033
0.638	1	0.1764	0.1764	0.633110271	0.633110271	0	0.195518532	0.677088682	0.85948204	1801	201477711
0.678	1	1.0602	1.0602	1.161470855	1.161470855	0	0.242375477	0.150638947	0.598019813	2038	201477962
0.627	1	0.0009	1.314	0.039973299	3.716014301	2	0.857102655	0.859942052	0.964310645	1825	201477769
0.573	1	0.2799	1.3131	0.228755418	3.676041001	1	0.364917061	0.883244934	0.918889098	1824	201477769
0.586	1	1.0332	1.0332	3.447285584	3.447285584	0	0.538796501	0.577755492	0.260473198	1823	201477769
0.659	1	0.1152	0.1152	0.395432183	0.395432183	0	0.007976022	0.691465153	0.904326568	2468	201478471
0	1	0.162	5.5881	0.313010125	8.794592082	4	0.433256914	0.923996727	0.190669356	1844	201477767
0.685	1	0.6831	0.6831	0.835230699	0.835230699	0	0.264308261	0.06281343	0.213380874	1369	201477174
0.611	1	0.0144	0.6975	0.084298219	0.919528918	1	0.236537278	0.118757334	0.923780169	1372	201477174
0.6	1	0.0324	0.7299	0.064683569	0.984212487	2	0.249990212	0.257695574	0.001013642	1370	201477174
0.842	1	0.4626	68.616	0.883429945	84.4628512	81	0.067679093	0.959525479	0.39169144	3123	201479267
0.62	1	0.7038	0.7038	0.452626055	0.452626055	0	0.115077261	0.909098413	0.413752685	3202	201479314
0.664	1	0.6543	3.7755	1.408935476	3.781349063	2	0.172240912	0.349558395	0.638891974	3125	201479212
0.572	1	0.1512	0.855	0.430939875	0.88356593	1	0.553038334	0.288936994	0.445368406	3203	201479314
0.666	1	0.6534	1.143	1.218500819	1.316605857	1	0.762851239	0.404913462	0.569456786	3177	201479265
0.64	1	0.0414	1.3995	0.25693658	2.47088536	3	0.804821637	0.738084149	0.537257315	2841	201478826
1	1	8.2944	1457.406	6.759566055	1672.329156	1188	0.238240123	0.342007468	0.665545481	3192	201479317
0.635	1	0.0144	1.4139	0.070691399	2.541576759	4	0.354452015	0.641834882	0.061500515	2840	201478826
0.598	1	0.0018	1.4157	0.05257842	2.59415518	5	0.551191178	0.761740216	0.104118018	2838	201478826
0.76	1	0.7785	1.1682	0.463797269	1.628895189	1	0.264655279	0.288500205	0.746253658	2889	201478901
0.623	1	0.0882	0.2817	0.304031551	0.648350184	2	0.528733132	0.177066167	0.741250134	3012	201479042
0.637	1	0.0261	1.1943	0.067017359	1.695912548	2	0.877709846	0.860825439	0.014994508	2888	201478901
0.639	1	0.009	1.2033	0.059093079	1.755005627	3	0.933615633	0.870672001	0.634216887	2886	201478901
0.553	1	0.0927	0.3744	0.083274364	0.731624548	3	0.890158745	0.982780998	0.530969988	3010	201479042
0.599	1	0.1548	0.1548	0.010550551	0.010550551	0	0.732823034	0.50186292	0.768651962	3318	201479398
0.591	1	0.1764	0.3312	0.346695095	0.357245646	1	0.864481216	0.256609135	0.279060754	3319	201479398
0.817	1	1.8225	8.2071	1.523902629	11.4068395	13	0.296317338	0.122998422	0.278842971	3315	201479407
0.637	1	0.5391	0.5391	0.810588359	0.810588359	0	0.970848926	0.974686509	0.330353768	3472	201479752
0	1	0.3636	0.3636	0.417413872	0.417413872	0	0.481379019	0.442358134	0.719778439	3566	201480133
0.523	1	0.2799	0.2799	0.15679739	0.15679739	0	0.519600903	0.021662309	0.411547805	3134	201479229
0.6	1	0.3258	3.5757	1.044504509	3.761577261	3	0.268977956	0.260798887	0.53367404	2924	201478965
0	1	3.1221	30.1617	3.406616743	38.87888391	29	0.514643343	0.408529997	0.269285808	3132	201479229
0.659	1	2.2689	2.2689	3.744506703	3.744506703	0	0.312977861	0.291929586	0.48600507	3442	201479875
0.595	1	0.6588	0.6588	0.151446676	0.151446676	0	0.970760932	0.347069782	0.930822325	2896	201478904
1	1	5.9211	1368.0873	5.482404335	1566.336785	1091	0.200652928	0.655251804	0.777542547	2914	201479025
0.65	1	0.1206	0.7713	0.203688738	2.035945098	1	0.474278949	0.893705657	0.083746031	2980	201479021
0.515	1	0.4014	1.1727	0.766707753	2.802652851	2	0.429770297	0.529452368	0.819632643	2979	201479021
0.631	1	0.6804	4.2147	1.294080057	5.361511016	2	0.579313656	0.537742807	0.729247603	3055	201479078
0.744	1	0.045	3.3525	0.168781115	2.821540907	5	0.809752442	0.25563749	0.614836967	2805	201478793
0.52	1	0.108	0.108	0.37219115	0.37219115	0	0.920848881	0.106611815	0.351632872	2811	201478775
0.497	1	0.864	0.864	0.226878997	0.226878997	0	0.584948943	0.097487392	0.829797119	3516	201479820
0.708	1	0.0738	0.0738	0.014322975	0.014322975	0	0.871564019	0.347781921	0.153251174	3237	201479335
0.653	1	1.4715	2.2977	2.171945407	2.707080972	3	0.590221485	0.374677259	0.57841542	2940	201478973
0.651	1	0.1287	0.8262	0.077491252	0.535135565	2	0.050996426	0.06840278	0.354965755	2937	201478973
0.594	1	0.2673	1.3338	0.535003825	2.5698813	3	0.597326261	0.990920607	0.570901587	3234	201479335
0.611	1	0.2358	0.2358	0.104988545	0.104988545	0	0.64229966	0.910452378	0.013982935	3337	201479432
0.689	1	0.4995	1.395	0.864419841	1.521912717	2	0.631524165	0.239846363	0.41173206	3248	201479432
0.712	1	0.0873	1.4823	0.29937318	1.821285897	3	0.746070216	0.271103963	0.384328619	3249	201479432
0.632	1	0.054	0.5085	0.154876084	0.282451235	1	0.072509284	0.529573073	0.500057078	2777	201478835
0.575	1	0.4545	0.4545	0.12757515	0.12757515	0	0.025256399	0.940169473	0.406939961	2776	201478835
0	1	0.3645	0.3645	0.661679156	0.661679156	0	0.105506153	0.491871684	0.037104873	3170	201479259
0.633	1	0.0504	1.2636	0.114329082	1.539713501	2	0.295616934	0.669640822	0.603379543	2650	201478686
0.638	1	0.1107	1.2132	0.073367793	1.425384419	1	0.994220939	0.58951257	0.942883419	2649	201478686
0.655	1	1.1025	1.1025	1.352016626	1.352016626	0	0.206435266	0.214525425	0.341099164	2648	201478686
1	1	0.6651	1718.8686	1.245256199	2063.173552	1584	0.29574964	0.53764593	0.340641518	2653	201478621
0.763	1	1.5597	12.9987	1.980361064	13.96600173	7	0.834333321	0.961383453	0.356817715	2013	201477939
0.684	1	0.0027	2.709	0.050191921	3.540891174	5	0.95575498	0.297948884	0.891136761	2019	201477940
0	1	0.0027	0.3528	0.032087349	0.453694726	4	0.796572088	0.201999922	0.520731359	2296	201478241
0.695	1	0.0036	0.3501	0.052891496	0.421607378	3	0.426815861	0.257283461	0.646803469	2295	201478241
0.665	1	0.0009	0.3465	0.027816975	0.368715882	2	0.587399433	0.621778963	0.404512038	2294	201478241
0.689	1	0.3105	0.3456	0.273074371	0.340898907	1	0.453089352	0.214972459	0.415428507	2293	201478241
0.688	1	0	2.2536	0.00599011	3.382022043	7	0.453100445	0.674000885	0.756445296	2235	201478241
0.688	1	1.3077	2.2536	1.826947727	3.376031933	6	0.234098057	0.363369516	0.212499435	2234	201478241
0.631	1	0.0648	1.4418	0.234563742	1.589931447	1	0.846913741	0.082556884	0.348446908	1895	201477785
0.677	1	0.0045	0.9459	0.05054579	1.549084206	5	0.353538974	0.997303068	0.160818764	2224	201478193
0.711	1	0.0018	0.9414	0.041053165	1.498538416	4	0.224452199	0.048324053	0.5212063	2223	201478193
0.711	1	0.0036	0.9396	0.036655782	1.45748525	3	0.429896313	0.550814575	0.3237069	2222	201478193
0.715	1	0.0684	0.936	0.140252241	1.420829468	2	0.977243443	0.533982207	0.041588117	2221	201478193
0.635	1	1.377	1.377	1.355367705	1.355367705	0	0.03292607	0.950730828	0.188675413	1894	201477785
0.648	1	0.5472	0.7578	0.923471037	1.066190847	1	0.266333403	0.695197988	0.319331226	2022	201477940
0.568	1	0.0018	0.6669	0.052861488	2.104561264	3	0.874473632	0.713492556	0.289743753	2740	201478717
0.589	1	0.0018	0.6651	0.006814004	2.051699777	2	0.580722928	0.036905999	0.037909899	2739	201478717
0.579	1	0.252	0.6633	1.0805683	2.044885772	1	0.072130367	0.119218563	0.090770874	2738	201478717
0.636	1	0.4266	0.747	0.942279698	1.577588773	2	0.447938991	0.206170322	0.93971647	3162	201479256
0.67	1	0.0909	0.4824	0.676869159	1.149031846	2	0.416142246	0.005006477	0.479849428	3261	201479344
0.665	1	0.0675	0.2898	0.248000095	0.787886191	2	0.320151488	0.304165696	0.825343208	3256	201479344
0.632	1	0.144	0.2043	0.310556163	0.381734758	1	0.974684161	0.91223541	0.309169899	3069	201479081
0.567	1	0.1998	0.1998	0.245683619	0.245683619	0	0.614111444	0.139509555	0.714311951	3065	201479081
0.678	1	0.0603	0.0603	0.071178594	0.071178594	0	0.087404699	0.035099197	0.446338454	3072	201479081
0.662	1	0.1485	0.1485	0.260696535	0.260696535	0	0.235183393	0.036634552	0.558613447	3167	201479256
0.64	1	0.1719	0.1719	0.37461254	0.37461254	0	0.919760574	0.883044592	0.85975624	3165	201479256
0.644	1	0.2133	0.2133	0.265665008	0.265665008	0	0.692676531	0.982839011	0.735466349	3265	201479344
0.659	1	0.1782	0.1782	0.206497679	0.206497679	0	0.618319051	0.026756769	0.70670942	3259	201479344
0.637	1	0.1368	0.1368	0.298203207	0.298203207	0	0.674640168	0.370747061	0.452192773	3254	201479344
0.715	1	0.0072	0.0882	0.05998012	0.140220469	1	0.042848667	0.714865113	0.322055601	2999	201479032
0.675	1	0.081	0.081	0.08024035	0.08024035	0	0.633153928	0.875028498	0.885426478	2992	201479032
1	1	0.3483	1457.7543	0.689677719	1673.018834	1189	0.360329142	0.247779267	0.258732124	3194	201479317
1	1	0.0081	1457.7624	0.049635364	1673.068469	1190	0.424258521	0.834687172	0.43598614	3193	201479317
0.634	1	1.0692	1.0692	1.65657814	1.65657814	0	0.166354927	0.104313485	0.100994411	3307	201479390
0.669	1	0.0009	1.0701	0.044730452	1.701308592	1	0.456982552	0.295445097	0.260110869	3308	201479390
0.684	1	0.2034	2.9097	1.075126172	6.519138272	13	0.145371743	0.668458566	0.764967196	3092	201479249
0.716	1	0.0603	0.0603	0.655068343	0.655068343	0	0.346074646	0.996211308	0.720466098	3159	201479249
0.612	1	0.0981	0.1809	0.051660046	0.243583095	1	0.472353789	0.082303508	0.799035551	2851	201478836
0.61	1	0	0.3708	0.009970251	1.003051739	4	0.669980878	0.333652942	0.621695174	2858	201478836
0.68	1	0	0.9639	0.005048888	1.265706909	8	0.96618905	0.055555535	0.917022775	2994	201479032
0.37	1	0.3564	0.9639	0.44052256	1.260658022	7	0.792306642	0.641726913	0.897789607	2993	201479032
0.621	1	0.0828	0.0828	0.191923049	0.191923049	0	0.140373675	0.59387276	0.371593663	2850	201478836
0	1	0.3762	0.9873	0.9758782	2.055083662	5	0.053889809	0.239510633	0.754164832	3017	201479081
0.646	1	0.0027	0.3681	0.036492553	0.949618883	1	0.360090737	0.740342079	0.658621885	2856	201478836
0.653	1	0.3654	0.3654	0.91312633	0.91312633	0	0.415618547	0.027368209	0.647348418	2855	201478836
0.627	1	0.0297	1.0548	0.124599232	1.202975045	2	0.956965417	0.43649087	0.440749872	1748	201477682
0	1	0.6066	1.0251	0.560180824	1.078375814	1	0.467808323	0.354822094	0.316063655	1747	201477682
1	1	0.0126	609.2001	0.122854409	630.0314273	332	0.218331731	0.280337463	0.732930174	1671	201477647
0.631	1	0.4185	0.4185	0.51819499	0.51819499	0	0.959093933	0.669969944	0.444174682	1745	201477682
0.7	1	3.8979	3.8979	1.544632615	1.544632615	0	0.520053446	0.612209373	0.138160074	1659	201477576
0.609	1	0.7722	0.7722	0.920870455	0.920870455	0	0.096657659	0.877361653	0.775763526	2151	201478121
0.549	1	0.0576	0.8298	0.173799828	1.094670283	1	0.988412316	0.065405271	0.811918734	2153	201478121
0.647	1	0.7569	0.7569	0.780305356	0.780305356	0	0.215850949	0.142919299	0.856196028	2103	201478070
0.623	1	1.2186	1.2186	0.936579881	0.936579881	0	0.353466324	0.517357575	0.603934598	2008	201477935
0.767	1	0.5589	4.6764	0.986320389	3.910763448	2	0.254916541	0.129534791	0.577948237	2010	201477935
0.781	1	0.9828	5.6592	1.11082229	5.021585738	3	0.238919404	0.225130577	0.236500769	2009	201477935
0.624	1	0.4905	0.4905	0.377782732	0.377782732	0	0.696479367	0.112446049	0.378733822	1681	201477573
0.685	1	0.4437	4.7691	0.848076696	5.383631785	4	0.796404809	0.2721211	0.519029353	1874	201477779
0.945	1	1.3743	70.632	1.614796518	90.70663749	79	0.790591065	0.512320562	0.731962583	2623	201478701
0.938	1	0.0216	70.6536	0.061098037	90.76773553	80	0.65998329	0.57898152	0.293734596	2628	201478701
0.927	1	0.0567	70.7103	0.071853938	90.83958947	81	0.235580352	0.728558107	0.220412116	2627	201478701
0.927	1	0	70.7103	0.020218044	90.85980751	82	0.048650016	0.987256832	0.867772439	2626	201478701
0.906	1	0.0081	70.7184	0.037824069	90.89763158	83	0.064010533	0.831486867	0.169950247	2624	201478701
0.595	1	0.0558	0.5931	0.232720538	0.959015407	1	0.763664292	0.069561861	0.938117792	2642	201478607
0.601	1	0.9099	0.9099	0.834951295	0.834951295	0	0.021893338	0.917642657	0.594515418	2200	201478181
0.814	1	2.5434	7.3521	1.632054059	8.367226598	5	0.123723413	0.290394738	0.045097638	1513	201477488
0.662	1	0.0135	0.0135	0.048007557	0.048007557	0	0.636131316	0.876365598	0.61658147	2720	201478655
0.857	1	0.1296	7.7283	0.23118392	9.327758043	4	0.441658298	0.925384608	0.265080913	2500	201478606
0.958	1	0.1413	30.9843	0.5244539	35.34286721	27	0.722033995	0.889044825	0.045924217	2600	201478590
0.878	1	0	30.843	0.01461229	34.81841331	26	0.765299138	0.3946001	0.726828889	2599	201478590
0.878	1	0.0315	30.843	0.044990144	34.80380102	25	0.746890865	0.05753718	0.314307448	2598	201478590
0.606	1	0.1278	0.1278	0.478511364	0.478511364	0	0.652831083	0.431705693	0.526059967	2071	201478028
0.65	1	0.0864	0.0864	0.130356614	0.130356614	0	0.359675842	0.557072243	0.702284702	2621	201478598
0.621	1	0.0378	0.6129	0.193324354	1.316986613	1	0.033768521	0.361038598	0.462874732	2619	201478610
0.584	1	0.0477	0.0477	0.075421853	0.075421853	0	0.680307342	0.352802987	0.398790395	2203	201478182
0.869	1	1.7055	11.7801	1.586373015	12.72669581	10	0.75777021	0.307000183	0.937566784	2574	201478564
0.514	1	0.2484	0.2484	0.202729815	0.202729815	0	0.575803741	0.773675064	0.226567927	2355	201478356
0.627	1	0.2295	0.2295	0.165797952	0.165797952	0	0.5303874	0.403577889	0.92366122	2208	201478182
0.579	1	0.3222	0.3222	0.636561874	0.636561874	0	0.834705093	0.874539849	0.939375738	2350	201478355
0.619	1	0.1917	0.1917	0.378644378	0.378644378	0	0.817462138	0.787274286	0.088271768	2681	201478650
0.595	1	0.2241	0.4725	0.656159589	0.858889403	1	0.187024897	0.535313993	0.155754978	2356	201478356
0.609	1	0.2826	0.2826	0.522845244	0.522845244	0	0.015577181	0.778719285	0.349762684	2679	201478650
0.692	1	1.3221	1.7964	1.343547194	2.245036815	2	0.063719626	0.841851353	0.245139124	2566	201478650
0.737	1	0.1953	3.1167	0.314752037	4.884007794	6	0.420745542	0.290918073	0.843427788	1951	201477874
0.691	1	0.1476	0.1476	0.347345848	0.347345848	0	0.346302428	0.728510431	0.666123175	2569	201478555
0.691	1	0	0.1476	0.013932937	0.361278785	1	0.692834626	0.410148299	0.846522408	2570	201478555
0.658	1	0.0072	0.9549	0.016710812	0.732000531	1	0.55778877	0.937963438	0.708564723	2493	201478552
0.644	1	0.9477	0.9477	0.715289719	0.715289719	0	0.260371009	0.830011758	0.027781859	2492	201478552
0.592	1	0.6093	0.6093	0.478614867	0.478614867	0	0.417822163	0.284416211	0.377211052	1495	201477339
0.557	1	0.4095	0.4095	0.334524857	0.334524857	0	0.627818359	0.891627019	0.252690376	3312	201479396
0.601	1	0.1152	0.1152	0.117625729	0.117625729	0	0.290676469	0.663932913	0.782917751	3396	201479548
0.595	1	1.0449	1.0449	1.076455855	1.076455855	0	0.362486575	0.494781028	0.602552442	3322	201479404
0.74	1	1.1664	2.8323	1.887342734	2.829389937	1	0.242575905	0.424967088	0.864104833	2870	201479035
0.775	1	2.8521	3.3822	3.155259809	3.759756293	2	0.011742635	0.203684587	0.157621085	3038	201479059
0.624	1	0.1953	0.1953	0.152156282	0.152156282	0	0.446961551	0.9495485	0.762676905	3043	201479072
0.707	1	1.5309	2.5758	1.354662244	2.431118098	1	0.594083813	0.976148073	0.051267443	3323	201479404
0.667	1	0.1872	0.1872	0.254142231	0.254142231	0	0.254610107	0.913902612	0.998487546	3115	201479181
0.688	1	0.027	0.2142	0.117111021	0.371253252	1	0.742815258	0.424892024	0.326765629	3116	201479181
0.616	1	0.6543	0.6543	1.085152685	1.085152685	0	0.464603268	0.520325835	0.880497945	2929	201478959
0.779	1	1.5768	7.011	2.108612783	7.326704675	5	0.726120022	0.658930098	0.700775514	2927	201478959
0.653	1	1.4391	1.4391	2.035440821	2.035440821	0	0.687603548	0.918230618	0.830670952	2965	201478995
0.592	1	0.1305	0.1305	0.31721543	0.31721543	0	0.72085631	0.542380524	0.737861787	2298	201478266
0.637	1	0.0882	0.0882	0.604477147	0.604477147	0	0.386671655	0.002215438	0.599540901	2548	201478547
0.573	1	0.0036	0.0036	0.060073098	0.060073098	0	0.354723885	0.817204646	0.342455869	2414	201478403
0.818	1	3.2454	12.3426	5.871496786	17.08373007	12	0.390164175	0.781843131	0.952567079	2408	201478402
0	1	2.4525	2.4561	2.041328383	2.101401481	1	0.644744136	0.893613005	0.046257169	2415	201478403
0.547	1	0.1008	0.1008	0.296988166	0.296988166	0	0.749563377	0.928108243	0.568005512	2305	201478284
0.492	1	0.2106	0.2106	0.224746588	0.224746588	0	0.269505285	0.340135757	0.605336888	2391	201478374
0.59	1	2.2536	3.5802	3.419857243	5.103880507	3	0.003360164	0.033743108	0.115375341	2318	201478294
1	1	3.3228	666.369	3.120410015	695.4262175	369	0.011126266	0.325923804	0.531979128	2316	201478342
0.663	1	1.0314	1.827	1.757153321	2.685390212	4	0.590715297	0.840263834	0.877323622	2389	201478374
0.569	1	0.0054	1.3203	0.029000609	1.680292771	2	0.408497058	0.567131516	0.045400519	2395	201478482
0.577	1	0	1.3149	0.005325444	1.651292162	1	0.310720645	0.278229256	0.104857711	2394	201478482
0.725	1	1.4526	5.3712	2.762610218	6.653524231	2	0.977446399	0.278294623	0.718320725	2190	201478160
0	1	7.2837	654.0948	8.820049928	680.5484028	361	0.213124501	0.551145368	0.369202778	2119	201478155
0.654	1	0.5004	1.3131	0.535977947	1.338683084	1	0.07232583	0.848583514	0.966846991	1783	201477697
0.584	1	0.0063	0.2799	0.057922205	1.438203441	1	0.867052354	0.154075355	0.832752004	2125	201478090
0.577	1	0.2736	0.2736	1.380281236	1.380281236	0	0.514704561	0.982207277	0.967196047	2124	201478090
0.647	1	0.5274	0.9459	1.079204679	2.11069473	1	0.865730756	0.416076026	0.661110362	2373	201478364
0.671	1	0	2.6883	0.000796441	3.591057687	3	0.814547564	0.142068791	0.610090789	1966	201477873
0.622	1	1.0332	1.0332	0.953272574	0.953272574	0	0.732785847	0.092733642	0.289781137	2313	201478286
0.534	1	0.0549	1.1097	0.139846796	1.342821841	3	0.870275014	0.577551014	0.09620198	1746	201477682
0.608	1	0.3339	0.3339	0.221505795	0.221505795	0	0.560982196	0.014346884	0.611143129	3245	201479341
0.793	1	3.5568	9.1809	4.170217148	10.98751866	6	0.612605855	0.018981683	0.656701424	3329	201479452
0	1	0.0126	9.1935	0.051706427	11.03922509	7	0.098511565	0.192854283	0.951493375	3331	201479452
0.909	1	0.0495	9.243	0.120903286	11.16012837	8	0.876373874	0.978115718	0.47349701	3330	201479415
0.873	1	1.4661	11.6658	2.306861286	14.2022945	11	0.019809752	0.066729904	0.067942931	3332	201479416
0.698	1	2.8206	3.0996	2.264187414	2.48250658	1	0.552376074	0.906961589	0.830155224	3410	201479591
0.618	1	0.0405	0.0405	0.08141677	0.08141677	0	0.542351251	0.387290128	0.458622538	3023	201479049
0.545	1	0.4014	0.4014	0.118295312	0.118295312	0	0.780668826	0.312389928	0.285157372	3028	201479057
0.672	1	0.9549	0.9549	1.51831082	1.51831082	0	0.136912675	0.413026598	0.919076304	3274	201479359
0.654	1	0.9261	0.9261	0.459565579	0.459565579	0	0.37702323	0.705008593	0.676137089	3413	201479599
0.678	1	0.0702	0.9963	0.170410997	0.629976576	1	0.37836095	0.179012494	0.8326682	3415	201479599
0.641	1	0.0225	1.0188	0.034487384	0.664463961	2	0.217172404	0.971306649	0.752749647	3414	201479599
0.774	1	0.0081	6.66	0.014354541	7.54139837	7	0.891725746	0.017155172	0.017533949	3294	201479811
0.79	1	0.675	6.6519	0.674505891	7.527043829	6	0.086537453	0.091316904	0.730175735	3293	201479811
0.698	1	1.8036	5.9769	1.649311571	6.852537939	5	0.855161646	0.846613207	0.434682032	3292	201479811
0.647	1	0.2655	0.2655	0.117796396	0.117796396	0	0.866305082	0.335373711	0.380620533	3497	201479811
0.699	1	0.1611	0.1611	0.023653306	0.023653306	0	0.746963374	0.777018702	0.320128752	3500	201479811
0.625	1	0.5085	0.5085	1.489981137	1.489981137	0	0.393989858	0.592323982	0.690163164	2876	201478890
0.597	1	0.2493	0.2493	0.71910004	0.71910004	0	0.512962986	0.187593863	0.292814977	3403	201479566
0.822	1	0.846	7.0317	0.728431019	11.62125419	19	0.610599714	0.595749344	0.083455746	3228	201479334
0.874	1	0.045	8.6355	0.15489786	13.18605528	22	0.96445082	0.717824484	0.439084474	3006	201479334
0	1	0.5184	0.5184	1.049189785	1.049189785	0	0.814605694	0.657035807	0.259495148	3230	201479334
0.622	1	0.0765	0.8244	0.200837852	1.12372541	2	0.80505977	0.002575852	0.345656221	3227	201479379
0	1	0.4149	0.7479	0.661275914	0.922887558	1	0.181794247	0.074492058	0.406653155	3223	201479379
0.604	1	0.0081	0.8325	0.018281359	1.142006769	3	0.075679125	0.281445749	0.586394688	3226	201479379
0	1	1.0404	8.5905	0.360713447	13.03115742	21	0.139127483	0.237430885	0.51612277	3003	201479334
0.583	1	0.0108	0.8433	0.064236004	1.206242773	4	0.374166985	0.877714753	0.375802886	3225	201479379
0.532	1	0.0036	0.8469	0.046921643	1.253164416	5	0.744747388	0.453099627	0.138111299	3224	201479379
0.685	1	1.4211	2.187	1.549168946	2.04318357	1	0.515316551	0.19139281	0.450190357	3345	201479576
0.885	1	1.278	9.9135	1.153592668	14.33964795	23	0.288025235	0.609880814	0.810323359	3005	201479334
0.885	1	0	9.9135	0.021115267	14.36076321	24	0.818591528	0.059755486	0.438610576	3004	201479334
0.69	1	1.3068	5.3388	1.796564921	9.63965875	12	0.881348542	0.851940637	0.81753867	3219	201479334
0.581	1	0.333	0.333	0.261611644	0.261611644	0	0.941638282	0.635940931	0.974138951	3222	201479379
0.689	1	0.0306	0.0306	0.161365247	0.161365247	0	0.039867463	0.161270689	0.054015607	3377	201479532
0.556	1	0.0036	0.36	0.021115412	0.536051551	1	0.310402948	0.407739258	0.507775524	2827	201478814
0.625	1	0.0594	3.7143	0.183544593	7.4788074	9	0.696992358	0.259827766	0.331791544	3374	201479532
0.661	1	0.0171	3.6549	0.069232091	7.295262807	8	0.194779432	0.924984177	0.143540579	3373	201479532
0.665	1	0.4635	0.4635	0.863081479	0.863081479	0	0.802979956	0.0091171	0.360413079	3379	201479532
0.731	1	0.1944	0.1944	0.091608495	0.091608495	0	0.148973189	0.222995084	0.885960829	3384	201479533
0.601	1	0.0396	0.2826	0.193610183	0.903979099	2	0.658709816	0.782296676	0.244892539	3389	201479533
0.639	1	0.1251	0.1251	0.101342273	0.101342273	0	0.750968197	0.227328767	0.16849522	3139	201479234
0.614	1	0.2052	0.243	0.604604307	0.710368916	1	0.496485491	0.755627315	0.204866768	3388	201479533
0.548	1	0.1791	0.1791	0.380243762	0.380243762	0	0.422482961	0.931292605	0.73098909	3381	201479533
0.582	1	0.0378	0.0378	0.105764608	0.105764608	0	0.902196611	0.122938845	0.113137853	3386	201479533
0.581	1	0.1323	0.1323	0.078473504	0.078473504	0	0.379659218	0.328891494	0.274196906	3400	201479554
0.584	1	0.0414	0.0414	0.052778513	0.052778513	0	0.048888267	0.214630192	0.815491365	3078	201479088
0	1	0.2988	0.2988	0.781670251	0.781670251	0	0.839553342	0.346022425	0.145158048	2972	201479017
0.688	1	0.0333	0.0333	0.05901261	0.05901261	0	0.171177819	0.979122473	0.444345257	3182	201479272
0.721	1	0.0108	0.0108	0.041625567	0.041625567	0	0.030500261	0.745542149	0.909780581	3154	201479236
0.624	1	0.1179	0.1179	0.361927486	0.361927486	0	0.757745301	0.572289858	0.637886334	3217	201479327
0.622	1	0.2259	0.2259	0.535727888	0.535727888	0	0.80015492	0.065214738	0.110376664	2918	201478942
0.664	1	0.243	0.243	0.384804681	0.384804681	0	0.058009102	0.968109569	0.879523216	2920	201478942
0.884	1	3.6261	18.8046	3.556205182	24.46128285	18	0.852894749	0.554168972	0.686431233	3104	201479158
0.7	1	0.0081	0.0081	0.055284248	0.055284248	0	0.231144046	0.065729903	0.214995291	2912	201478937
0.913	1	0.5805	34.4178	1.147436304	47.26445825	46	0.358772172	0.897685185	0.478720697	2906	201479119
0.666	1	0.1971	0.1971	0.191079435	0.191079435	0	0.138684738	0.855304264	0.476329575	3214	201479316
0.5	2	6.5304	1313.8443	4.008670302	1497.282496	1028	0.253085103	0.593234264	0.223325638	2860	201478842
0	2	4.9932	68.1534	4.090553997	83.57942126	80	0.917407721	0.732347997	0.684855714	3122	201479267
0	2	0.8676	230.5494	0.541198379	337.3123548	301	0.497222036	0.833563842	0.65258259	2731	201478672
0	2	10.0349	134.7093	16.23544648	206.2494951	156	0.460425739	0.310197734	0.815200061	2032	201477957
0	2	0.0108	229.6818	0.032569188	336.7711564	300	0.391790671	0.366239014	0.474354077	2730	201478672
