score	bar_type	drain_bar	drain_tot	strkm_bar	strkm_tot	upstr_bars	str_order	observed_date	unique_id	featureid
0.7	1	0.2538	3.4749	0.442574145	7.889317928	15	3	8/7/2014	3094	201479249
0.6	1	0.2736	0.2736	0.24294236	0.24294236	0	1	5/21/2015	3096	201479114
0.7	1	0.0432	0.0432	0.026972465	0.026972465	0	1	5/21/2015	3098	201479114
1	1	1.4499	15.0327	2.449066541	21.65573909	26	3	10/10/2014	3101	201479119
0.884	1	3.6261	18.8046	3.556205182	24.46128285	18	3		3104	201479158
0.4	1	3.042	3.042	2.134743905	2.134743905	0	2	7/31/2014	3105	201479162
0.4	1	0.0792	0.0792	0.237669681	0.237669681	0	1	6/11/2015	3108	201479163
0.5	1	0.8622	0.8622	0.768799616	0.768799616	0	1	10/10/2014	3111	201479167
0.4	1	1.4058	1.4058	0.598103614	0.598103614	0	1	9/2/2014	3113	201479181
0.667	1	0.1872	0.1872	0.254142231	0.254142231	0	1		3115	201479181
0.688	1	0.027	0.2142	0.117111021	0.371253252	1	1		3116	201479181
1	1	2.853	3.2949	4.414899165	4.614611247	2	2	9/9/2014	3117	201479182
0.6	1	0.0531	3.348	0.340657217	4.955268464	3	2	9/9/2014	3118	201479182
0	2	4.9932	68.1534	4.090553997	83.57942126	80	4		3122	201479267
0.842	1	0.4626	68.616	0.883429945	84.4628512	81	4		3123	201479267
0.664	1	0.6543	3.7755	1.408935476	3.781349063	2	2		3125	201479212
1	1	0.936	26.6706	1.789791359	35.06003943	26	4	8/18/2014	3128	201479229
0.4	1	0.7371	0.7371	0.342500245	0.342500245	0	1	8/22/2014	3131	201479228
0	1	3.1221	30.1617	3.406616743	38.87888391	29	4		3132	201479229
0.523	1	0.2799	0.2799	0.15679739	0.15679739	0	1		3134	201479229
0.3	1	0.0891	0.369	0.255430353	0.412227743	1	1	8/18/2014	3135	201479229
0.639	1	0.1251	0.1251	0.101342273	0.101342273	0	1		3139	201479234
0.6	1	2.7477	2.7477	2.791272699	2.791272699	0	2	11/20/2014	3145	201479241
0	2	0.0099	2.7576	0.021186124	2.812458823	1	2		3146	201479241
0.9	1	0.7704	0.7812	0.791721791	0.833347357	1	2	10/6/2014	3151	201479327
0.721	1	0.0108	0.0108	0.041625567	0.041625567	0	1		3154	201479236
0.4	1	0.6345	0.6345	0.512231975	0.512231975	0	1	11/20/2014	3156	201479241
0.716	1	0.0603	0.0603	0.655068343	0.655068343	0	1		3159	201479249
0.636	1	0.4266	0.747	0.942279698	1.577588773	2	2		3162	201479256
0.4	1	0.0297	0.7767	0.195508425	1.773097197	3	2	8/15/2014	3163	201479256
0.64	1	0.1719	0.1719	0.37461254	0.37461254	0	1		3165	201479256
0.662	1	0.1485	0.1485	0.260696535	0.260696535	0	1		3167	201479256
0	1	0.3645	0.3645	0.661679156	0.661679156	0	1		3170	201479259
0.5	1	0.657	0.657	1.078595093	1.078595093	0	1	9/9/2014	3172	201479263
0.5	1	0.1818	0.8388	0.623453809	1.702048902	1	1	9/9/2014	3173	201479263
0.7	1	0.4896	0.4896	0.098105038	0.098105038	0	1	8/15/2014	3176	201479265
0.666	1	0.6534	1.143	1.218500819	1.316605857	1	1		3177	201479265
0.688	1	0.0333	0.0333	0.05901261	0.05901261	0	1		3182	201479272
0.8	1	0.7758	0.8091	0.91392964	0.972942249	1	1	10/6/2014	3183	201479272
1	1	3.6306	63.1602	2.89996035	79.48886726	79	4	8/18/2014	3186	201479411
1	1	3.4974	23.1471	5.787490272	32.45343932	23	4	8/18/2014	3189	201479308
0.4	1	1.8504	1.8504	0.474308506	0.474308506	0	1	8/18/2014	3191	201479368
1	1	8.2944	1457.406	6.759566055	1672.329156	1188	6		3192	201479317
1	1	0.0081	1457.7624	0.049635364	1673.068469	1190	6		3193	201479317
1	1	0.3483	1457.7543	0.689677719	1673.018834	1189	6		3194	201479317
0.3	1	0.7479	0.7479	0.96828275	0.96828275	0	1	8/25/2014	3197	201479300
0.7	1	0.8433	1.5912	0.977994505	1.946277256	1	1	8/25/2014	3198	201479300
0.4	1	2.808	13.2804	4.228987504	17.86215761	17	3	8/25/2014	3200	201479424
0.62	1	0.7038	0.7038	0.452626055	0.452626055	0	1		3202	201479314
0.572	1	0.1512	0.855	0.430939875	0.88356593	1	1		3203	201479314
0.9	1	0.2142	5.7627	0.650525192	9.0787354	10	3	10/10/2014	3205	201479327
1	1	0.9018	6.6645	0.773154891	9.851890292	11	3	10/10/2014	3206	201479327
1	1	1.9863	5.1444	2.057409781	7.438360743	9	2	7/11/2013	3209	201479492
0.5	1	0.315	5.4594	0.233394254	7.671754997	10	2	10/10/2014	3210	201479316
0.9	1	0.3996	12.5235	0.72314821	18.2467935	23	3	10/10/2014	3211	201479316
0.666	1	0.1971	0.1971	0.191079435	0.191079435	0	1		3214	201479316
1	1	0.8676	5.4306	1.885825921	8.066282723	8	3	10/10/2014	3215	201479327
0.624	1	0.1179	0.1179	0.361927486	0.361927486	0	1		3217	201479327
0.69	1	1.3068	5.3388	1.796564921	9.63965875	12	3		3219	201479334
0.581	1	0.333	0.333	0.261611644	0.261611644	0	1		3222	201479379
0	1	0.4149	0.7479	0.661275914	0.922887558	1	1		3223	201479379
0.532	1	0.0036	0.8469	0.046921643	1.253164416	5	1		3224	201479379
0.583	1	0.0108	0.8433	0.064236004	1.206242773	4	1		3225	201479379
0.604	1	0.0081	0.8325	0.018281359	1.142006769	3	1		3226	201479379
0.622	1	0.0765	0.8244	0.200837852	1.12372541	2	1		3227	201479379
0.822	1	0.846	7.0317	0.728431019	11.62125419	19	3		3228	201479334
0	1	0.5184	0.5184	1.049189785	1.049189785	0	1		3230	201479334
0.9	1	0.6597	1.0665	0.894050116	2.034877475	2	2	10/6/2014	3233	201479335
0.594	1	0.2673	1.3338	0.535003825	2.5698813	3	2		3234	201479335
0.708	1	0.0738	0.0738	0.014322975	0.014322975	0	1		3237	201479335
0.5	1	0.333	0.4068	1.126504385	1.14082736	1	1	10/6/2014	3238	201479335
0.3	1	0.504	0.504	0.902575417	0.902575417	0	1	10/6/2014	3240	201479336
0.5	1	0.6228	0.6228	0.513799042	0.513799042	0	1	9/2/2014	3242	201479340
0.608	1	0.3339	0.3339	0.221505795	0.221505795	0	1		3245	201479341
0.689	1	0.4995	1.395	0.864419841	1.521912717	2	2		3248	201479432
0.712	1	0.0873	1.4823	0.29937318	1.821285897	3	2		3249	201479432
0.5	1	1.584	4.9041	2.672813099	7.966555713	9	3	8/25/2014	3250	201479446
1	1	0.3888	5.2929	0.623297293	8.589853006	10	3	8/22/2014	3251	201479446
0.637	1	0.1368	0.1368	0.298203207	0.298203207	0	1		3254	201479344
-1	1	0.0855	0.2223	0.24168289	0.539886096	1	1	8/15/2014	3255	201479344
0.665	1	0.0675	0.2898	0.248000095	0.787886191	2	1		3256	201479344
0.659	1	0.1782	0.1782	0.206497679	0.206497679	0	1		3259	201479344
0.67	1	0.0909	0.4824	0.676869159	1.149031846	2	2		3261	201479344
0.7	1	0.0027	0.4851	0.024263858	1.173295703	3	2	8/15/2014	3262	201479344
0.9	1	1.0944	1.8693	1.054664666	3.01584656	7	2	8/15/2014	3263	201479344
0.644	1	0.2133	0.2133	0.265665008	0.265665008	0	1		3265	201479344
1	1	3.06	22.0473	2.719970346	24.44230841	20	3	9/9/2014	3267	201479422
1	1	0.4203	22.4676	0.836770466	25.27907888	21	3	9/9/2014	3268	201479422
0.672	1	0.9549	0.9549	1.51831082	1.51831082	0	2		3274	201479359
0.7	1	0.3015	0.3015	0.108966916	0.108966916	0	1	9/16/2014	3278	201479367
0.5	1	0.2475	0.2475	0.216418032	0.216418032	0	1	7/3/2013	3281	201479367
0.4	1	0.2178	0.2178	0.523131905	0.523131905	0	1	9/16/2014	3285	201479397
1	1	2.2059	2.7252	3.525650343	4.157749163	2	2	10/6/2014	3287	201479367
0	2	3.447	4.1733	4.649913021	5.183466632	3	3		3290	201479811
0.5	1	0	4.1733	0.019759736	5.203226368	4	3	9/9/2014	3291	201479811
0.698	1	1.8036	5.9769	1.649311571	6.852537939	5	3		3292	201479811
0.79	1	0.675	6.6519	0.674505891	7.527043829	6	3		3293	201479811
0.774	1	0.0081	6.66	0.014354541	7.54139837	7	3		3294	201479811
0.4	1	0.4266	1.0917	0.608193184	1.293083865	1	2	8/25/2014	3297	201479389
0.4	1	0.6651	0.6651	0.684890681	0.684890681	0	1	8/25/2014	3300	201479389
-1	1	1.8729	1.8729	0.691665131	0.691665131	0	1	8/15/2014	3306	201479390
0.634	1	1.0692	1.0692	1.65657814	1.65657814	0	2		3307	201479390
0.669	1	0.0009	1.0701	0.044730452	1.701308592	1	2		3308	201479390
0.8	1	0.279	1.3491	0.444479849	2.145788441	2	2	8/15/2014	3309	201479390
0.557	1	0.4095	0.4095	0.334524857	0.334524857	0	1		3312	201479396
0.3	1	1.2672	1.6767	2.039243606	2.373768463	1	1	9/2/2014	3313	201479396
0.817	1	1.8225	8.2071	1.523902629	11.4068395	13	3		3315	201479407
0.599	1	0.1548	0.1548	0.010550551	0.010550551	0	1		3318	201479398
0.591	1	0.1764	0.3312	0.346695095	0.357245646	1	1		3319	201479398
0.595	1	1.0449	1.0449	1.076455855	1.076455855	0	1		3322	201479404
0.707	1	1.5309	2.5758	1.354662244	2.431118098	1	1		3323	201479404
0.5	1	1.1025	1.1025	1.55584211	1.55584211	0	1	8/18/2014	3326	201479481
0	2	1.6848	58.4271	1.602063681	75.0330648	77	4		3328	201479658
0.793	1	3.5568	9.1809	4.170217148	10.98751866	6	2		3329	201479452
0.909	1	0.0495	9.243	0.120903286	11.16012837	8	2		3330	201479415
0	1	0.0126	9.1935	0.051706427	11.03922509	7	2		3331	201479452
0.873	1	1.4661	11.6658	2.306861286	14.2022945	11	3		3332	201479416
1	1	0.3699	15.1353	0.752268483	17.43706956	14	3	9/2/2014	3334	201479416
1	1	1.8783	17.9685	2.102493722	21.0578741	16	3	9/2/2014	3335	201479421
0.611	1	0.2358	0.2358	0.104988545	0.104988545	0	1		3337	201479432
0.9	1	0.6597	0.6597	0.552504331	0.552504331	0	1	10/6/2014	3339	201479432
0.685	1	1.4211	2.187	1.549168946	2.04318357	1	2		3345	201479576
0.8	1	0.2655	2.4525	0.277352637	2.320536207	2	2	9/9/2014	3346	201479576
1	1	0.5715	0.8208	0.633908973	1.353009013	1	2	9/9/2014	3349	201479566
0.6	1	0.2979	0.2979	0.467817404	0.467817404	0	1	9/16/2014	3352	201479567
0.8	1	0.2925	0.5967	0.094068829	0.614842911	2	1	7/3/2013	3353	201479567
0.6	1	0.2592	0.8559	0.296213908	0.91105682	3	1	7/3/2013	3354	201479567
0.5	1	0.0063	0.3042	0.052956679	0.520774082	1	1	9/16/2014	3355	201479567
0	2	0.0072	0.9711	0.004841346	1.107551779	5	1		3356	201479567
0.6	1	0.0216	0.9927	0.181625117	1.289176897	6	1	9/16/2014	3357	201479567
0.8	1	0.108	0.9639	0.191653614	1.102710434	4	1	9/16/2014	3359	201479567
0.5	1	0.9351	0.9351	2.375032332	2.375032332	0	2	9/16/2014	3361	201479525
0.6	1	1.2303	3.1581	1.716741734	5.380950962	8	2	10/6/2014	3362	201479492
0.5	1	0.2871	0.2871	0.202921182	0.202921182	0	1	9/9/2014	3371	201479532
0.4	1	2.3859	3.6378	4.908644377	7.226030717	7	3	9/9/2014	3372	201479532
0.661	1	0.0171	3.6549	0.069232091	7.295262807	8	3		3373	201479532
0.625	1	0.0594	3.7143	0.183544593	7.4788074	9	3		3374	201479532
0.689	1	0.0306	0.0306	0.161365247	0.161365247	0	1		3377	201479532
0.665	1	0.4635	0.4635	0.863081479	0.863081479	0	1		3379	201479532
0.548	1	0.1791	0.1791	0.380243762	0.380243762	0	1		3381	201479533
0.731	1	0.1944	0.1944	0.091608495	0.091608495	0	1		3384	201479533
0.582	1	0.0378	0.0378	0.105764608	0.105764608	0	1		3386	201479533
0.614	1	0.2052	0.243	0.604604307	0.710368916	1	2		3388	201479533
0.601	1	0.0396	0.2826	0.193610183	0.903979099	2	2		3389	201479533
1	1	1.9341	1.9341	1.869084959	1.869084959	0	2	8/22/2014	3394	201479537
0.601	1	0.1152	0.1152	0.117625729	0.117625729	0	1		3396	201479548
0.4	1	1.2564	1.3716	1.894789223	2.012414952	1	1	9/2/2014	3397	201479548
0.581	1	0.1323	0.1323	0.078473504	0.078473504	0	1		3400	201479554
0.597	1	0.2493	0.2493	0.71910004	0.71910004	0	1		3403	201479566
0.8	1	0.279	0.279	0.218319166	0.218319166	0	1	9/2/2014	3406	201479591
0.698	1	2.8206	3.0996	2.264187414	2.48250658	1	2		3410	201479591
0.654	1	0.9261	0.9261	0.459565579	0.459565579	0	1		3413	201479599
0.641	1	0.0225	1.0188	0.034487384	0.664463961	2	1		3414	201479599
0.678	1	0.0702	0.9963	0.170410997	0.629976576	1	1		3415	201479599
0.6	1	0.7659	0.7659	0.494014624	0.494014624	0	1	9/9/2014	3417	201479608
0.9	1	1.8072	50.6034	3.02665639	66.23977068	68	4	7/24/2014	3419	201479708
0.4	1	0.1368	51.1245	0.303932151	67.02136664	70	4	7/24/2014	3420	201479708
0.9	1	0.3843	50.9877	0.477663815	66.71743449	69	4	7/24/2014	3422	201479708
0.8	1	2.7162	2.7162	2.689049244	2.689049244	0	1	7/24/2014	3424	201479941
0.8	1	1.0161	3.7323	0.222573688	2.911622931	1	1	7/24/2014	3425	201479941
0.4	1	0.3609	4.0932	0.668520288	3.580143219	2	1	7/24/2014	3426	201479941
1	1	0.3537	55.5714	0.83138504	71.4328949	74	4	7/24/2014	3427	201479658
1	1	0.738	56.3094	0.901943158	72.33483806	75	4	7/24/2014	3428	201479658
0.9	1	0.4329	0.4329	1.09616306	1.09616306	0	1	7/24/2014	3431	201479658
1	1	0.7695	0.7695	0.79025912	0.79025912	0	1	7/25/2014	3437	201479676
0.6	1	1.0188	1.0188	1.204336009	1.204336009	0	1	7/30/2014	3439	201479687
0.659	1	2.2689	2.2689	3.744506703	3.744506703	0	2		3442	201479875
0.6	1	0.099	2.5767	0.045910653	3.856478458	2	2	7/29/2014	3443	201479875
0.6	1	0.5283	3.105	0.978044636	4.834523095	3	2	7/25/2014	3444	201479875
1	1	0.2088	2.4777	0.066061102	3.810567805	1	2	7/29/2014	3445	201479875
1	1	0.7038	17.2548	1.724941961	22.67095201	21	3	7/25/2014	3449	201479735
0.9	1	2.4291	23.5566	2.826431696	28.38689879	34	3	7/25/2014	3453	201479716
1	1	0.8424	42.7914	1.516274104	54.58769462	60	4	6/26/2015	3455	201479717
1	1	0.5094	43.3008	0.729804699	55.31749932	61	4	7/25/2014	3456	201479717
0.6	1	0.594	0.594	0.863551236	0.863551236	0	1	7/25/2014	3459	201479717
1	1	1.6209	44.9217	2.270832749	57.58833207	62	4	7/25/2014	3460	201479717
0.2	1	0.5418	0.5418	1.075430571	1.075430571	0	1	7/25/2014	3462	201479717
0.6	1	0.0018	0.5436	0.074587911	1.150018482	1	1	7/25/2014	3463	201479717
1	1	1.1943	18.8667	1.401831838	21.71037014	29	3	7/29/2014	3466	201479833
0.7	1	0.7029	1.242	1.827137786	2.637726145	1	2	8/17/2004	3468	201479752
0.6	1	0	1.242	0.008034807	2.645760951	2	2	7/30/2014	3469	201479752
0.637	1	0.5391	0.5391	0.810588359	0.810588359	0	1		3472	201479752
0.8	1	1.44	1.44	1.881758983	1.881758983	0	2	7/29/2014	3477	201479806
0.6	1	0.0729	0.0729	0.118201089	0.118201089	0	1	8/17/2004	3479	201479809
0.5	1	0.1719	0.2448	0.497655342	0.615856432	1	1	8/17/2004	3480	201479809
1	1	0.693	6.3999	0.89163967	7.456272897	8	2	7/29/2014	3482	201479809
1	1	0.432	6.8319	0.447774652	7.904047549	9	2	7/30/2014	3483	201479809
1	1	0.3996	7.2315	0.395280136	8.299327685	10	2	8/5/2014	3484	201479809
1	1	0.0882	7.3197	0.230593594	8.529921279	11	2	7/29/2014	3485	201479809
1	1	0.1044	7.4241	0.230763149	8.760684428	12	2	7/29/2014	3486	201479809
0.4	1	1.8342	1.8342	1.380032075	1.380032075	0	1	9/23/2014	3488	201479809
0	2	0.9738	2.808	0.932903302	2.312935377	1	1		3489	201479809
0.9	1	0.27	3.078	0.189814961	2.502750338	2	1	9/23/2014	3490	201479809
1	1	1.7415	5.4621	2.238238492	5.948776795	5	1	9/16/2014	3491	201479809
1	1	0.1692	3.2472	0.2308144	2.733564738	3	1	9/23/2014	3492	201479809
0.6	1	0.4734	3.7206	0.976973565	3.710538303	4	1	10/6/2014	3493	201479809
0.647	1	0.2655	0.2655	0.117796396	0.117796396	0	1		3497	201479811
0.699	1	0.1611	0.1611	0.023653306	0.023653306	0	1		3500	201479811
0.3	1	0.2997	0.4608	0.39210391	0.415757216	1	1	9/9/2014	3501	201479811
0.6	1	0.1494	0.5976	0.761322409	1.209192825	1	2	9/23/2014	3506	201479820
0.5	1	0.0936	0.864	0.130116891	1.674737437	3	2	9/23/2014	3507	201479820
0.5	1	0.1728	0.7704	0.335427721	1.544620546	2	2	9/23/2014	3509	201479820
0.4	1	0.3519	2.0799	1.286759092	3.188375526	5	2	8/5/2014	3511	201479820
0.8	1	0.4482	0.4482	0.447870416	0.447870416	0	1	9/23/2014	3514	201479820
0.497	1	0.864	0.864	0.226878997	0.226878997	0	1		3516	201479820
1	1	1.7289	3.375	1.919230476	2.904722732	3	2	8/4/2014	3519	201479912
0.5	1	0.6615	6.1164	1.152391177	7.245489436	10	3	7/30/2014	3520	201479842
0.4	1	0.4149	0.4149	0.424653305	0.424653305	0	1	7/30/2014	3523	201479843
0.3	1	0.0171	0.432	0.060948656	0.485601961	1	1	7/30/2014	3524	201479843
1	1	2.2509	9.8163	2.908493888	11.06225191	13	3	7/30/2014	3526	201479843
0.7	1	1.2816	1.2816	0.262147569	0.262147569	0	1	8/6/2014	3534	201479912
0.5	1	0.1989	1.4805	0.346335054	0.608482623	1	1	8/6/2014	3535	201479912
0.4	1	0.1656	1.6461	0.377009634	0.985492257	2	1	8/5/2014	3536	201479912
0.4	1	1.1997	1.449	0.814501988	0.908268587	1	2	8/5/2014	3540	201480007
0.7	1	0.2493	0.2493	0.093766599	0.093766599	0	1	8/5/2014	3542	201480007
0.6	1	0.1035	0.1035	0.539931475	0.539931475	0	1	7/11/2013	3547	201480012
1	1	2.6928	14.7222	3.629270519	18.99848608	18	2	7/29/2014	3549	201480012
0.7	1	0.3276	0.3276	0.236117181	0.236117181	0	1	7/29/2014	3552	201480012
0.9	1	0.3888	0.3888	0.065764984	0.065764984	0	1	7/30/2014	3554	201480012
0.8	1	1.3545	1.3545	1.341348784	1.341348784	0	1	7/29/2014	3556	201480084
1	1	1.269	9.8649	1.84685981	13.07229044	13	2	7/29/2014	3559	201480127
1	1	0.3789	10.2438	0.179527684	13.25181812	14	2	7/29/2014	3560	201480127
0.5	1	1.2951	8.5959	1.844582895	11.22543063	12	2	7/29/2014	3562	201480134
0.6	1	2.5119	6.4692	2.378329575	8.150884086	6	2	8/6/2014	3564	201480232
0	1	0.3636	0.3636	0.417413872	0.417413872	0	1		3566	201480133
0.5	1	0.1305	0.4941	0.230450902	0.647864773	1	1	8/6/2014	3567	201480133
0.4	1	0.0171	0.8316	0.110316039	1.229963647	4	1	8/6/2014	3568	201480133
0.5	1	0.0162	0.8145	0.037598869	1.119647608	3	1	8/6/2014	3569	201480133
-1	1	0.3042	0.7983	0.434183966	1.082048739	2	1	8/6/2014	3570	201480133
0.6	1	0.7461	0.7461	0.99876862	0.99876862	0	1	8/6/2014	3573	201480376
0.3	1	2.5695	2.5695	3.750791603	3.750791603	0	2	8/6/2014	3576	201480409
0.8	1	0.0945	2.664	0.006612118	3.757403721	1	2	7/28/2004	3577	201480409
0.6	1	0.1296	3.5397	0.602306496	5.358478837	3	2	8/6/2014	3578	201480377
0.8	1	0.0153	3.9573	0.022727095	5.772554511	5	2	8/6/2014	3579	201480377
0.6	1	0.4023	3.942	0.39134858	5.749827417	4	2	7/28/2004	3580	201480377
